marca,modelo,ano,color,tipo de combustible,puertas,transmision,motor,tipo de carroceria,fecha publicacion,kilometros,traccion,precio
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,9,106000,fwd,11700000
citroen,c3,2013,negro,nafta,4,manual,1.5,hatchback,12,164682,fwd,10500000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,13,109000,fwd,11164500
citroen,c3,2013,gris,nafta,4,manual,1.6,hatchback,19,145000,fwd,10000000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,28,115000,fwd,12499000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,46,72000,fwd,12547500
citroen,c3,2013,negro,nafta,4,manual,1.6,hatchback,49,113000,fwd,12900000
citroen,c3,2013,negro,nafta,4,manual,1.6,hatchback,1,184000,fwd,11000000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,8,99060,fwd,12000000
citroen,c3,2013,blanco,nafta,4,manual,1.6,hatchback,9,88000,fwd,12547500
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,19,190000,fwd,11830500
citroen,c3,2013,negro,nafta,4,manual,1.5,hatchback,26,89000,fwd,11591500
citroen,c3,2013,rojo,nafta,4,manual,1.6,hatchback,53,104273,fwd,12300000
citroen,c3,2013,negro,nafta,4,manual,1.6,hatchback,90,130000,fwd,11500000
citroen,c3,2013,rojo,nafta,4,manual,1.5,hatchback,150,150000,fwd,11700000
citroen,c3,2013,blanco,nafta,4,manual,1.6,hatchback,1,65000,fwd,13000000
citroen,c3,2013,rojo,nafta/gnc,4,manual,1.5,hatchback,14,126000,fwd,11472000
citroen,c3,2013,rojo,nafta,4,manual,1.5,hatchback,60,126000,fwd,11591500
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,1,140000,fwd,11591500
citroen,c3,2013,blanco,nafta,4,manual,1.6,hatchback,2,125000,fwd,13145000
citroen,c3,2013,negro,nafta,4,manual,1.6,hatchback,10,130000,fwd,12800000
citroen,c3,2013,negro,nafta,4,manual,1.5,hatchback,26,148000,fwd,9560000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,7,93000,fwd,10000000
citroen,c3,2013,rojo,nafta,4,manual,1.6,hatchback,9,140000,fwd,11000000
citroen,c3,2013,blanco,nafta,4,manual,1.6,hatchback,16,180000,fwd,11352500
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,5,126000,fwd,9500000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,6,118000,fwd,10516000
citroen,c3,2013,blanco,nafta,4,manual,1.6,hatchback,8,160000,fwd,13000000
citroen,c3,2013,rojo,nafta,4,manual,1.5,hatchback,4,75000,fwd,10516000
citroen,c3,2013,negro,nafta,4,manual,1.5,hatchback,41,117000,fwd,11233000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,12,100000,fwd,12000000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,24,120000,fwd,13145000
citroen,c3,2013,blanco,nafta,4,manual,1.6,hatchback,52,119000,fwd,12547500
citroen,c3,2013,gris,nafta,4,manual,1.5,hatchback,2,117000,fwd,11500000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,15,91000,fwd,11352500
citroen,c3,2013,blanco,nafta,4,manual,1.6,hatchback,1,145000,fwd,11950000
citroen,c3,2013,blanco,nafta,4,manual,1.6,hatchback,15,105000,fwd,11000000
citroen,c3,2013,negro,nafta,4,manual,1.6,hatchback,42,149000,fwd,12500000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,50,107000,fwd,10516000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,180,135000,fwd,10038000
citroen,c3,2013,azul,nafta,4,manual,1.5,hatchback,180,102000,fwd,10755000
citroen,c3,2013,blanco,nafta/gnc,4,manual,1.5,hatchback,1,122639,fwd,10000000
citroen,c3,2013,gris,nafta,4,manual,1.5,hatchback,10,82500,fwd,11500000
citroen,c3,2013,gris,nafta,4,manual,1.5,hatchback,22,192000,fwd,9799000
citroen,c3,2013,rojo,nafta,4,manual,1.5,hatchback,60,155000,fwd,10500000
citroen,c3,2013,azul,nafta,4,manual,1.5,hatchback,90,179000,fwd,11352500
citroen,c3,2013,gris,nafta,4,manual,1.5,hatchback,210,190870,fwd,12000000
citroen,c3,2013,blanco,nafta,4,manual,1.5,hatchback,330,109000,fwd,11500000
citroen,c3,2013,rojo,nafta,4,manual,1.5,hatchback,53,82218,fwd,11950000
citroen,c3,2013,gris,nafta,4,manual,1.5,hatchback,13,195000,fwd,10000000
citroen,c3,2014,azul,nafta,4,manual,1.5,hatchback,24,52801,fwd,13200000
citroen,c3,2014,gris,nafta,4,manual,1.6,hatchback,26,75000,fwd,14220500
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,12,129000,fwd,12000000
citroen,c3,2014,gris,nafta,4,manual,1.6,hatchback,21,165000,fwd,12428000
citroen,c3,2014,rojo,nafta,4,manual,1.5,hatchback,25,78500,fwd,14937500
citroen,c3,2014,negro,nafta,4,manual,1.5,hatchback,40,119800,fwd,11750000
citroen,c3,2014,rojo,nafta,4,manual,1.5,hatchback,8,83000,fwd,12500000
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,18,125000,fwd,11352500
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,19,82677,fwd,12000000
citroen,c3,2014,negro,nafta,4,manual,1.6,hatchback,53,98000,fwd,12547500
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,12,125000,fwd,10635500
citroen,c3,2014,negro,nafta,4,manual,1.6,hatchback,15,98500,fwd,12308500
citroen,c3,2014,negro,nafta,4,manual,1.5,hatchback,38,146527,fwd,13500000
citroen,c3,2014,plateado,nafta,4,manual,1.6,hatchback,60,140000,fwd,14101000
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,58,97300,fwd,10874500
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,90,132000,fwd,12547500
citroen,c3,2014,rojo,nafta,4,manual,1.5,hatchback,54,139000,fwd,12000000
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,180,83000,fwd,13145000
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,40,126330,fwd,10000000
citroen,c3,2014,plateado,nafta,4,manual,1.5,hatchback,60,109000,fwd,13400000
citroen,c3,2014,negro,nafta,4,manual,1.5,hatchback,59,104000,fwd,12900000
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,6,129000,fwd,11352500
citroen,c3,2014,negro,nafta,4,manual,1.5,hatchback,41,125000,fwd,11200000
citroen,c3,2014,negro,nafta,4,manual,1.5,hatchback,5,101000,fwd,12500000
citroen,c3,2014,gris,nafta,4,manual,1.6,hatchback,39,150000,fwd,11950000
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,26,106000,fwd,12547500
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,150,110000,fwd,12500000
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,28,117000,fwd,13400000
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,16,132000,fwd,12547500
citroen,c3,2014,negro,nafta,4,manual,1.6,hatchback,35,124000,fwd,11352500
citroen,c3,2014,blanco,nafta,4,manual,1.6,hatchback,60,180000,fwd,12786500
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,90,135000,fwd,11000000
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,21,90000,fwd,11990000
citroen,c3,2014,negro,nafta,4,manual,1.5,hatchback,60,115000,fwd,13025500
citroen,c3,2014,negro,nafta,4,manual,1.6,hatchback,29,120000,fwd,13145000
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,29,150000,fwd,12500000
citroen,c3,2014,plateado,nafta,4,manual,1.5,hatchback,36,113085,fwd,12920000
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,5,159900,fwd,12500000
citroen,c3,2014,rojo,nafta,4,manual,1.5,hatchback,120,93350,fwd,12900000
citroen,c3,2014,negro,nafta,4,manual,1.5,hatchback,36,101000,fwd,11300000
citroen,c3,2014,plateado,nafta,4,manual,1.6,hatchback,38,92000,fwd,12906000
citroen,c3,2014,rojo,nafta,4,manual,1.6,hatchback,41,139000,fwd,13981500
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,90,115000,fwd,12500000
citroen,c3,2014,negro,nafta,4,manual,1.6,hatchback,3,90000,fwd,14101000
citroen,c3,2014,plateado,nafta,4,manual,1.5,hatchback,11,130000,fwd,13742500
citroen,c3,2014,rojo,nafta,4,manual,1.5,hatchback,25,110000,fwd,12800000
citroen,c3,2014,rojo,nafta,4,manual,1.5,hatchback,52,100600,fwd,12888000
citroen,c3,2014,plateado,nafta/gnc,4,manual,1.6,hatchback,120,138000,fwd,15535000
citroen,c3,2014,gris,nafta,4,manual,1.6,hatchback,48,102000,fwd,13700000
citroen,c3,2014,rojo,nafta,4,manual,1.5,hatchback,26,90000,fwd,11500000
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,6,113000,fwd,12000000
citroen,c3,2014,blanco,nafta,4,manual,1.6,hatchback,48,109000,fwd,14500000
citroen,c3,2014,gris,gnc,4,manual,1.5,hatchback,60,113157,fwd,12900000
citroen,c3,2014,plateado,nafta,4,manual,1.6,hatchback,10,72000,fwd,14500000
citroen,c3,2014,negro,nafta/gnc,4,manual,1.5,hatchback,24,160000,fwd,12900000
citroen,c3,2014,plateado,nafta,4,manual,1.6,hatchback,2,81000,fwd,13500000
citroen,c3,2014,rojo,nafta/gnc,4,manual,1.6,hatchback,21,112205,fwd,13623000
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,8,145000,fwd,11950000
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,60,90000,fwd,12547500
citroen,c3,2014,negro,nafta,4,manual,1.5,hatchback,17,90000,fwd,10755000
citroen,c3,2014,plateado,nafta,4,manual,1.6,hatchback,22,48800,fwd,14101000
citroen,c3,2014,blanco,nafta,4,manual,1.6,hatchback,19,79035,fwd,14220500
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,24,100000,fwd,12500000
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,2,91000,fwd,11950000
citroen,c3,2014,gris,nafta/gnc,4,manual,1.5,hatchback,6,101000,fwd,12547500
citroen,c3,2014,negro,nafta,4,manual,1.5,hatchback,90,74000,fwd,12547500
citroen,c3,2014,blanco,nafta,4,manual,1.6,hatchback,270,154500,fwd,13150000
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,22,130000,fwd,10396500
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,6,90000,fwd,12906000
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,19,59000,fwd,13742500
citroen,c3,2014,blanco,nafta,4,manual,1.6,hatchback,19,71000,fwd,14101000
citroen,c3,2014,blanco,nafta,4,manual,1.6,hatchback,43,110000,fwd,11591500
citroen,c3,2014,blanco,nafta,4,manual,1.6,hatchback,38,88000,fwd,13145000
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,180,90000,fwd,11000000
citroen,c3,2014,negro,nafta,4,manual,1.5,hatchback,1,110000,fwd,13623000
citroen,c3,2014,blanco,nafta,4,manual,1.6,hatchback,59,111000,fwd,13200000
citroen,c3,2014,rojo,nafta,4,manual,1.6,hatchback,53,101000,fwd,13800000
citroen,c3,2014,blanco,nafta/gnc,4,manual,1.5,hatchback,5,120000,fwd,13500000
citroen,c3,2014,blanco,nafta,4,manual,1.6,hatchback,27,113000,fwd,14500000
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,5,118000,fwd,12000000
citroen,c3,2014,rojo,nafta,4,manual,1.5,hatchback,15,109000,fwd,14937500
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,16,93000,fwd,11400000
citroen,c3,2014,rojo,nafta,4,manual,1.6,hatchback,47,47000,fwd,13900000
citroen,c3,2014,blanco,nafta,4,manual,1.6,hatchback,4,153000,fwd,11950000
citroen,c3,2014,blanco,nafta,4,manual,1.5,hatchback,14,97000,fwd,14280250
citroen,c3,2014,gris,nafta,4,manual,1.5,hatchback,4,85000,fwd,11300000
citroen,c3,2014,blanco,nafta,4,manual,1.6,hatchback,25,88000,fwd,10755000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,3,149000,fwd,11590305
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,14,88000,fwd,12900000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,90,112000,fwd,11591500
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,90,120000,fwd,13742500
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,120,78000,fwd,12500000
citroen,c3,2015,plateado,nafta,4,manual,1.5,hatchback,1,110000,fwd,12500000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,10,113000,fwd,13000000
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,37,116000,fwd,11950000
citroen,c3,2015,plateado,nafta,4,manual,1.6,hatchback,60,135000,fwd,13000000
citroen,c3,2015,blanco,nafta,4,manual,1.6,hatchback,150,120000,fwd,11352500
citroen,c3,2015,gris,nafta,4,manual,1.6,hatchback,58,106000,fwd,14041250
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,21,126000,fwd,11711000
citroen,c3,2015,rojo,nafta,4,manual,1.5,hatchback,60,117000,fwd,12900000
citroen,c3,2015,blanco,nafta,4,manual,1.6,hatchback,120,95000,fwd,12500000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,43,120000,fwd,11900000
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,11,110000,fwd,11200000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,59,120000,fwd,13500000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,180,120000,fwd,13500000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,11,83000,fwd,13742500
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,40,85000,fwd,12500000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,60,99000,fwd,13800000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,14,128000,fwd,10755000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,300,60000,fwd,15535000
citroen,c3,2015,rojo,nafta,4,manual,1.5,hatchback,32,105000,fwd,13500000
citroen,c3,2015,plateado,nafta,4,manual,1.6,hatchback,150,146000,fwd,13500000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,58,98600,fwd,12400000
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,11,92300,fwd,12250000
citroen,c3,2015,blanco,nafta,4,manual,1.6,hatchback,34,120000,fwd,13700000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,60,72000,fwd,13025500
citroen,c3,2015,rojo,nafta,4,manual,1.5,hatchback,11,170000,fwd,10700000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,26,42900,fwd,13500000
citroen,c3,2015,blanco,nafta,4,manual,1.6,hatchback,55,142000,fwd,14800000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,60,89000,fwd,16132500
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,41,132000,fwd,12428000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,6,114000,fwd,12906000
citroen,c3,2015,gris,nafta,4,manual,1.6,hatchback,26,82000,fwd,13500000
citroen,c3,2015,blanco,nafta,4,manual,1.6,hatchback,33,162000,fwd,13145000
citroen,c3,2015,negro,nafta,4,manual,1.5,hatchback,270,110000,fwd,12500000
citroen,c3,2015,plateado,nafta,4,manual,1.5,hatchback,1,113000,fwd,12547500
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,12,115000,fwd,12200000
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,18,55000,fwd,15176500
citroen,c3,2015,azul,nafta,4,manual,1.5,hatchback,120,74000,fwd,13742500
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,1,95000,fwd,13025500
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,38,122000,fwd,13500000
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,1,115000,fwd,13900000
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,11,85000,fwd,12189000
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,50,80000,fwd,13800000
citroen,c3,2015,blanco,nafta,4,manual,1.6,hatchback,330,111111,fwd,14220500
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,90,85000,fwd,12900000
citroen,c3,2015,rojo,nafta,4,manual,1.5,hatchback,120,79000,fwd,12900000
citroen,c3,2015,gris,nafta,4,manual,1.6,hatchback,60,125000,fwd,14500000
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,60,126000,fwd,13500000
citroen,c3,2015,gris,nafta,4,manual,1.6,hatchback,19,92000,fwd,14900000
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,7,63000,fwd,12547500
citroen,c3,2015,rojo,nafta,4,manual,1.5,hatchback,27,78000,fwd,14937500
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,10,67400,fwd,14340000
citroen,c3,2015,negro,nafta,4,manual,1.5,hatchback,13,133000,fwd,13000000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,8,107000,fwd,11000000
citroen,c3,2015,plateado,nafta,4,manual,1.6,hatchback,90,103500,fwd,14000000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,90,84000,fwd,13623000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,180,115000,fwd,12547500
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,150,56000,fwd,14698500
citroen,c3,2015,negro,nafta,4,manual,1.5,hatchback,6,55000,fwd,16132500
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,42,107000,fwd,11200000
citroen,c3,2015,azul,nafta,4,manual,1.5,hatchback,4,104000,fwd,12500000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,7,95000,fwd,11711000
citroen,c3,2015,gris,nafta/gnc,4,manual,1.5,hatchback,47,100000,fwd,12189000
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,11,68000,fwd,13025500
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,1,57000,fwd,15000000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,90,120000,fwd,11950000
citroen,c3,2015,gris,nafta,4,manual,1.6,hatchback,150,152996,fwd,14340000
citroen,c3,2015,plateado,nafta,4,manual,1.5,hatchback,29,146000,fwd,10396500
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,5,103000,fwd,13500000
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,120,90000,fwd,13623000
citroen,c3,2015,gris,nafta,4,manual,1.6,hatchback,8,120000,fwd,11300000
citroen,c3,2015,rojo,nafta,4,manual,1.5,hatchback,44,70000,fwd,14220500
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,3,89289,fwd,12547500
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,90,135000,fwd,11500000
citroen,c3,2015,negro,nafta,4,manual,1.6,hatchback,48,115000,fwd,14698500
citroen,c3,2015,blanco,nafta,4,automatica,1.5,hatchback,49,115000,fwd,12546305
citroen,c3,2015,blanco,nafta,4,manual,1.5,hatchback,4,140000,fwd,12000000
citroen,c3,2015,gris,nafta,4,manual,1.5,hatchback,4,151300,fwd,11950000
citroen,c3,2016,rojo,nafta,4,manual,1.6,hatchback,13,87000,fwd,14990000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,60,125000,fwd,11352500
citroen,c3,2016,negro,nafta,4,manual,1.5,hatchback,60,75000,fwd,15490000
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,180,130000,fwd,14500000
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,31,93986,fwd,13500000
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,19,97600,fwd,13800000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,90,112000,fwd,11950000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,7,96700,fwd,13500000
citroen,c3,2016,plateado,nafta,4,manual,1.6,hatchback,240,106000,fwd,12000000
citroen,c3,2016,rojo,nafta,4,manual,1.5,hatchback,32,88000,fwd,13742500
citroen,c3,2016,plateado,nafta,4,manual,1.5,hatchback,42,144000,fwd,14000000
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,31,83000,fwd,15296000
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,60,88000,fwd,14900000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,3,110700,fwd,13264500
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,41,103000,fwd,12547500
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,60,83000,fwd,14500000
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,11,74000,fwd,15296000
citroen,c3,2016,gris,nafta,4,manual,1.6,hatchback,9,75000,fwd,14340000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,90,105000,fwd,14400000
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,39,72000,fwd,14990000
citroen,c3,2016,rojo,nafta,4,manual,1.6,hatchback,1,72000,fwd,15176500
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,41,119500,fwd,14000000
citroen,c3,2016,negro,nafta,4,manual,1.5,hatchback,60,54000,fwd,13300000
citroen,c3,2016,plateado,nafta,4,manual,1.6,hatchback,300,119000,fwd,13025500
citroen,c3,2016,rojo,nafta,4,manual,1.5,hatchback,14,86000,fwd,14937500
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,21,76000,fwd,14937500
citroen,c3,2016,rojo,nafta,4,manual,1.5,hatchback,1,90000,fwd,15000000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,1,106000,fwd,13800000
citroen,c3,2016,gris,nafta,4,manual,1.6,hatchback,31,46000,fwd,14900000
citroen,c3,2016,rojo,nafta,4,manual,1.5,hatchback,42,120000,fwd,11900000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,27,110000,fwd,14300000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,12,91000,fwd,14937500
citroen,c3,2016,negro,nafta,4,manual,1.5,hatchback,20,140000,fwd,13980000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,180,91000,fwd,14200000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,210,82000,fwd,12428000
citroen,c3,2016,rojo,nafta,4,manual,1.5,hatchback,28,160000,fwd,12000000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,365,90000,fwd,12786500
citroen,c3,2016,plateado,nafta,4,manual,1.6,hatchback,25,86000,fwd,16821000
citroen,c3,2016,gris,nafta,4,manual,1.6,hatchback,25,67000,fwd,16521000
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,3,155800,fwd,15500000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,3,60000,fwd,14800000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,21,90000,fwd,15000000
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,180,120000,fwd,14700000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,9,127000,fwd,14900000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,42,127000,fwd,14900000
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,120,150000,fwd,15200000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,6,77000,fwd,14800000
citroen,c3,2016,blanco,nafta,4,manual,1.6,hatchback,48,84000,fwd,14340000
citroen,c3,2016,negro,nafta,4,manual,1.5,hatchback,150,69000,fwd,16132500
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,25,60000,fwd,14990000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,210,126000,fwd,15000000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,90,70000,fwd,14700000
citroen,c3,2016,negro,nafta,4,manual,1.5,hatchback,38,90000,fwd,13025500
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,48,115000,fwd,14579000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,39,78000,fwd,14990000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,300,122000,fwd,13500000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,15,154000,fwd,14200000
citroen,c3,2016,gris,nafta,4,manual,1.6,hatchback,90,96000,fwd,13800000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,365,130000,fwd,14500000
citroen,c3,2016,negro,nafta,4,manual,1.5,hatchback,365,115000,fwd,11500000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,23,103000,fwd,12547500
citroen,c3,2016,negro,nafta,4,manual,1.5,hatchback,120,130000,fwd,15245000
citroen,c3,2016,negro,nafta,4,manual,1.5,hatchback,23,116000,fwd,12547500
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,11,53000,fwd,15000000
citroen,c3,2016,negro,nafta,4,manual,1.5,hatchback,3,82260,fwd,14200000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,6,83000,fwd,14937500
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,300,86000,fwd,13000000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,16,94000,fwd,14500000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,42,140000,fwd,13264500
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,45,76000,fwd,14937500
citroen,c3,2016,rojo,nafta,4,manual,1.6,hatchback,90,98000,fwd,15296000
citroen,c3,2016,blanco,nafta,4,manual,1.5,hatchback,14,135000,fwd,13500000
citroen,c3,2016,gris,nafta,4,manual,1.5,hatchback,15,72000,fwd,14999999
