Marca,Modelo,Año,Versión,Color,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Combustible,Modelo_normalizado
Peugeot,208,2023,1.6 Feline Tiptronic,,5,Automática,1.6,Compacto,27.000 km,24000000,Nafta,208
Peugeot,208,2021,1.6 Allure Tiptronic,,5,Automática,1.6,Compacto,55.000 km,24500000,Nafta,208
Peugeot,208,2013,Feline,,5,Manual,1.6,Compacto,77.300 km,13000,Nafta,208
Peugeot,308,2017,Feline Thp,,5,Automática,1.6 htp,Compacto,98.000 km,13400,Nafta,308
Peugeot,208,2023,1.6 Feline Tiptronic,,5,Automática,1.6,Compacto,40.912 km,19500,Nafta,208
Peugeot,208,2021,1.6 Feline Tiptronic,Azul,5,Automática,1.6,Compacto,49.700 km,19000,Nafta,208
Peugeot,208,2015,1.6 Feline Pack Cuir,,5,Manual,1.6,Compacto,94.100 km,11700,Nafta,208
Peugeot,207,2011,1.4 Xs,,5,Manual,1.4,Compacto,115.000 km,10250000,Nafta,207
Peugeot,308,2016,1.6 Feline Thp 163cv Tiptronic,Gris,5,Automática,1.6,Compacto,125.000 km,15900000,Nafta,308
Peugeot,504,1992,2.3 Srd Ii,Negro,4,Manual,2.3,Sedán,200.000 km,4000000,Diésel,504
Peugeot,208,2023,1.6l Feline Tiptronic,Negro,5,Automática,1.6,Compacto,33.000 km,21000,Nafta,208
Peugeot,208,2021,1.6 Feline Tiptronic,,5,Automática,1.6,Compacto,52.000 km,19500,Nafta,208
Peugeot,208,2018,1.6 Active,Negro,5,Manual,1.6,Compacto,118.830 km,17300000,Nafta,208
Peugeot,208,2017,1.6 Allure,,5,Manual,1.6,Compacto,125.917 km,17200000,Nafta,208
Peugeot,2008,2021,1.6 Sport Tiptronic Automático,,5,Automática,1.6,SUV,66.000 km,23000000,Nafta,2008
Peugeot,408,2011,2.0 Allure 143cv,Gris,4,Manual,2.0,Sedán,68.000 km,11000,Nafta,408
Peugeot,207,2015,1.4 Allure 75cv,,5,Manual,1.4,Compacto,92.079 km,11900000,Nafta,207
Peugeot,2008,2018,1.6 Thp Sport,,5,Manual,1.6,SUV,43.000 km,18000000,Nafta,2008
Peugeot,Partner,2014,Patagónica 1.6 Vtc Plus,Gris,5,Manual,1.6,Monovolumen,140.000 km,12700,Nafta,Partner
Peugeot,207,2013,1.6 Allure 106cv,Azul,5,Manual,1.6,Compacto,169.200 km,6400,Nafta,207
Peugeot,308,2016,1.6 Feline Thp 163cv Tiptronic,Plateado,5,Automática,1.6,Compacto,105.000 km,15900,Nafta,308
Peugeot,208,2018,1.6 Allure En Excelente Estado!,Gris,5,Manual,1.6,Compacto,70.000 km,15000,Nafta,208
Peugeot,207,2011,Allure M/t 1.4 Nafta 2011,Gris,4,Manual,1.4,Compacto,169.117 km,10500000,Nafta,207
Peugeot,208,2017,1.6 Feline,Negro,5,Manual,1.6,Compacto,75.000 km,17500000,Nafta,208
Peugeot,207,2013,1.4 Allure 75cv,Gris,3,Manual,1.4,Compacto,112.000 km,8000000,Nafta,207
Peugeot,208,2018,1.6 Gt Thp,,5,Manual,1.6,Compacto,59.000 km,16500,Nafta,208
Peugeot,207,2015,Xs Allure M/t 1.4 Nafta 2015,,5,Manual,1.4,Compacto,142.565 km,11900000,Nafta,207
Peugeot,207,2012,Allure M/t 1.4 Nafta 2012,Gris,4,Manual,1.4,Compacto,131.224 km,10700000,Nafta,207
Peugeot,208,2016,1.6 Feline Pack Cuir,Plateado,5,Manual,1.6,Compacto,100.000 km,13500,Nafta,208
Peugeot,308,2012,1.6 Allure Nav 115cv,Rojo,5,Manual,1.6,Compacto,128.095 km,13900000,Nafta,308
Peugeot,208,2014,1.6 Feline,Negro,5,Manual,1.6,Compacto,112.000 km,11900,Nafta,208
Peugeot,301,2018,1.6 Hdi Allure Plus,Azul,4,Manual,1.6,Sedán,109.000 km,18000000,Diésel,301
Peugeot,208,2023,1.6 Road Trip,Gris,5,Manual,1.6,Compacto,11.700 km,25000000,Nafta,208
Peugeot,208,2015,1.6 Feline Pack Cuir,,5,Manual,1.6,Compacto,125.000 km,16000000,Nafta,208
Peugeot,206,2002,1.6 Cc,Gris,2,Manual,1.6,Deportivo,195.000 km,10900,Nafta,206
Peugeot,207,2010,1.6 Xs,,5,Manual,1.6,Compacto,186.913 km,10200000,Nafta,207
Peugeot,Partner,2023,1.6 Hdi Furgon Confort 92,,5,Manual,1.6,Light Truck,29.416 km,18000,Diésel,Partner
Peugeot,Traveller,2019,"Blindada Rb2, Único Dueño Año 2019",Gris,5,Automática,2.0,Monovolumen,75.000 km,55000,Diésel,Traveller
Peugeot,308,2012,2.0 Feline 143cv,Plateado,5,Manual,2.0,Compacto,115.000 km,10800,Nafta,308
Peugeot,Partner,2018,1.6 Hdi Furgon Confort 92,,5,Manual,1.6,Light Truck,143.000 km,11999,Diésel,Partner
Peugeot,308,2013,1.6 Allure Nav 115cv,,5,Manual,1.6,Compacto,80.200 km,14400000,Nafta,308
Peugeot,308,2017,1.6 Feline Thp 163cv Tiptronic,,5,Automática,1.6,Compacto,89.000 km,15000,Nafta,308
Peugeot,408,2015,2.0 Allure 143cv,,4,Manual,2.0,Sedán,155.414 km,15500000,Nafta,408
Peugeot,Boxer,2018,2.2 Hdi 435mh Premium,,3,Manual,2.2,Light Truck,175.000 km,25400,Diésel,Boxer
Peugeot,206,2008,Xt Premiun 1.6 Full Full,Gris,5,Manual,1.6,Compacto,154.000 km,8000000,Nafta,206
Peugeot,208,2013,1.6 Feline,Plateado,5,Manual,1.6,Compacto,115.000 km,11300,Nafta,208
Peugeot,207,2009,Xs M/t 1.9 Diesel 2009,Gris,5,Manual,1.9,Compacto,160.252 km,9900000,Diésel,207
Peugeot,207,2016,1.4 Allure Hdi 70cv,,5,Manual,1.4,Compacto,140.000 km,11190000,Diésel,207
Peugeot,308,2017,1.6 Allure,Rojo,5,Manual,1.6,Compacto,144.000 km,12800,Nafta,308
Peugeot,308,2020,1.6 Feline Thp 165cv Tiptronic,Gris,5,Automática,1.6,Compacto,45.000 km,19000,Nafta,308
Peugeot,207,2012,Xs Allure M/t 1.4 Nafta 2012,Gris,5,Manual,1.4,Compacto,169.134 km,10800000,Nafta,207
Peugeot,Partner,2017,Patagónica 1.6 Hdi Vtc Plus,Gris,5,Manual,1.6,Monovolumen,128.000 km,18400000,Diésel,Partner
Peugeot,208,2020,1.6 Active,Azul,5,Manual,1.6,Compacto,72.000 km,17000,Nafta,208
Peugeot,308,2019,1.6 Allure Thp Tiptronic,Azul,5,Automática,1.6,Monovolumen,53.000 km,27900,Nafta,308
Peugeot,307,2011,2.0 Hdi Xs Premium 110cv Mp3 | Tercer Dueño,Gris,5,Manual,2.0,Compacto,205.000 km,8700,Diésel,307
Peugeot,208,2013,1.6 Feline,Negro,5,Manual,1.6,Compacto,126.000 km,13000000,Nafta,208
Peugeot,208,2015,Feline 2015 61.000km - Unico Dueño,Plateado,5,Manual,1.6,Compacto,61.000 km,15800000,Nafta,208
Peugeot,207,2010,Xt Hdi M/t 2.0 Diesel 2010,Negro,5,Manual,2.0,Sedán,164.851 km,10500000,Diésel,207
Peugeot,308,2012,Active M/t 1.6 Nafta 2012,Gris,5,Manual,1.6,Compacto,142.158 km,13900000,Nafta,308
Peugeot,308,2017,Feline Tiptronic Hdi 2017,Marrón,5,Automática,2.0,SUV,126.463 km,19900000,Diésel,308
Peugeot,208,2015,Feline Pack Cuir M/t 1.6 Nafta 2015,Gris,5,Manual,1.6,Compacto,121.568 km,16500000,Nafta,208
Peugeot,208,2022,1.6 Feline Tiptronic,Azul,5,Automática,1.6,Compacto,29.700 km,20900,Nafta,208
Peugeot,Boxer,2017,2.3 Hdi Confort 350mh,,3,Manual,2.3,Light Truck,225.000 km,25000000,Diésel,Boxer
Renault,Sandero,2022,1.6 16v Intense 2022 (mja),,5,Manual,1.6,Compacto,80.000 km,18800000,Nafta,Sandero
Renault,Sandero,2024,Stepway 1.6 16v Intense,,5,Manual,1.6,Compacto,22.456 km,10250,Nafta,Sandero
Renault,Sandero,2022,1.6 16v Life 2022 (mja),Azul,5,Manual,1.6,Compacto,74.000 km,17900000,Nafta,Sandero
Renault,Sandero,2011,1.6 Confort 105cv 2011 (mja),Negro,5,Manual,1.6,Compacto,131.000 km,9800000,Nafta,Sandero
Renault,Kangoo,2020,Ii Express Confort 5a 1.6 Sce 2020 (mja),Plateado,5,Manual,1.6,Light Truck,55.000 km,21400000,Nafta,Kangoo
Renault,Sandero,2021,Stepway 1.6 16v Intense Cvt 2021 (mja),,5,Automática,1.6,Compacto,58.000 km,21300000,Nafta,Sandero
Renault,Sandero,2022,Stepway 1.6 16v Intense (aes),Rojo,5,Manual,1.6,Compacto,18.000 km,21300000,Nafta,Sandero
Renault,Kwid,2019,1.0 Sce 66cv Intense,Gris,5,Manual,1.0,Compacto,19.000 km,12500,Nafta,Kwid
Renault,Kangoo,2018,1.6 Furgon Ph3 Confort 1plc 2018 (mja),Plateado,5,Manual,1.6,Light Truck,79.000 km,15900000,Nafta,Kangoo
Renault,Alaskan,2024,2.3 Dci 4x2 Intens At L23,,4,Automática,TURBO DIESEL INYECCION,Pick-Up,1.000 km,37500000,Diésel,Alaskan
Renault,Duster,2020,1.6 Ph2 4x2 Dynamique 110cv,Rojo,5,Manual,1.6,SUV,65.000 km,11000000,Nafta,Duster
Renault,Duster,2020,1.6 Ph2 4x2 Dynamique 110cv,Rojo,5,Manual,1.6,SUV,65.000 km,20989900,Nafta,Duster
Renault,Sandero,2022,Stepway 1.6 16v Intense Unica (cf),Rojo,5,Manual,1.6,Compacto,18.000 km,21299999,Nafta,Sandero
Renault,Sandero,2018,1.6 Authentique 90cv Nac,Gris,5,Manual,1.6,Compacto,82.400 km,8300,Nafta,Sandero
Renault,Kangoo,2021,Ii Express Confort 5a 1.6 Sce,Gris,5,Manual,1.6,Light Truck,43.000 km,12000,Nafta/GNC,Kangoo
Renault,Kangoo,2023,Ii Express Confort 5a 1.6 Hermosa (aes),Gris,5,Manual,1.6,Light Truck,68.000 km,21700000,Nafta,Kangoo
Renault,Duster,2018,Oroch 2.0 Outsider Plus,Gris,4,Manual,2.0,SUV,92.103 km,20250000,Nafta,Duster
Renault,Duster,2019,Oroch 2.0 Outsider Plus,,4,Manual,2.0,SUV,92.227 km,21500000,Nafta,Duster
Renault,Kangoo,2023,Ii Express 1.6 Sce Confort 5a (ch),Gris,5,Manual,1.6,Light Truck,65.000 km,22872000,Nafta,Kangoo
Renault,Kangoo,2023,Express 1.6 Confort 5a Estado Ideal (juan),Gris,5,Manual,1.6,Light Truck,66.000 km,22800000,Nafta,Kangoo
Renault,Clio,2015,1.2 Mio Confort Plus Abs Abcp,,5,Manual,1.2,Compacto,98.400 km,12500000,Nafta,Clio
Renault,Sandero,2016,1.6 Gt Line 105cv,,5,Manual,1.6,Compacto,118.000 km,12500000,Nafta,Sandero
Renault,Captur,2017,2.0 Zen,,5,Manual,2.0,SUV,145.643 km,17350000,Nafta,Captur
Renault,Kangoo,2023,Ii Express Confort 5a 1.6 Sce Unica (cf),Gris,5,Manual,1.6,Light Truck,68.000 km,22899999,Nafta,Kangoo
Renault,R19,1996,1.6 Rni,Rojo,4,Manual,1.6,Sedán,38.000 km,6950,Nafta,R19
Renault,Kangoo,2020,Ii Express Emotion 5a 1.6 Sce Oferta (LG),,5,Manual,1.6,Light Truck,130.000 km,21600000,Nafta,Kangoo
Renault,Logan,2024,1.6 16v Intense,Plateado,4,Manual,1.6,Sedán,9.000 km,23000000,Nafta,Logan
Renault,Sandero,2017,Stepway 1.6 Privilege 105cv,Gris,5,Manual,1.6,Compacto,95.000 km,16500000,Nafta,Sandero
Renault,Sandero,2015,Stepway 1.6 Privilege 105cv,Naranja,5,Manual,1.6,Compacto,131.000 km,10400000,Nafta,Sandero
Renault,Duster,2014,2.0 4x4 Luxe Nav 138cv,Negro,5,Manual,2.0,SUV,160.000 km,15000000,Nafta,Duster
Renault,Kangoo,2017,1.6 Furgon 5 Asientos Gnc Anticipo $6.900.000,Plateado,5,Manual,1.6,Light Truck,195.000 km,13300000,Nafta/GNC,Kangoo
Renault,Sandero,2023,Stepway 1.6 16v Intense,Plateado,5,Manual,1.6,Compacto,55.000 km,20499900,Nafta,Sandero
Renault,Sandero,2016,1.6 Privilege 105cv,Gris,5,Manual,1.6,Compacto,89.000 km,16000000,Nafta,Sandero
Renault,Sandero,2021,Stepway 1.6 16v Intense Cvt Impecable (juan),Dorado,5,Automática,1.6,Compacto,37.000 km,21300000,Nafta,Sandero
Renault,Sandero,2021,Stepway 1.6 16v Intense (li),Rojo,5,Manual,1.6,Compacto,74.100 km,21100000,Nafta,Sandero
Renault,Sandero,2021,Stepway 1.6 16v Intense (li),Rojo,5,Manual,1.6,Compacto,74.100 km,21100000,Nafta,Sandero
Renault,Duster,2016,1.6 Ph2 4x2 Privilege 110cv - Liv Motors,Gris,5,Manual,1.6,SUV,83.000 km,13500,Nafta,Duster
Renault,Sandero,2022,1.6 16v Zen - Liv Motors,,5,Manual,1.6,Compacto,27.000 km,15700,Nafta,Sandero
Renault,Kangoo,2020,Ii Express Confort 5a 1.6 Sce (rich),Gris,5,Manual,1.6,Light Truck,55.000 km,21400000,Nafta/GNC,Kangoo
Renault,Sandero,2023,Stepway 1.6 16v Intense,Gris,5,Manual,1.6,Compacto,25.000 km,18900,Nafta,Sandero
Renault,Sandero,2022,Stepway 1.6 16v Zen 2022,Gris,5,Manual,1.6,Compacto,30.971 km,21400000,Nafta,Sandero
Renault,Sandero,2022,1.6 16v Intense 2022 (mja),,5,Manual,1.6,Compacto,80.000 km,18800000,Nafta,Sandero
Renault,Sandero,2024,Stepway 1.6 16v Intense,,5,Manual,1.6,Compacto,22.456 km,10250,Nafta,Sandero
Renault,Sandero,2022,1.6 16v Life 2022 (mja),Azul,5,Manual,1.6,Compacto,74.000 km,17900000,Nafta,Sandero
Renault,Sandero,2011,1.6 Confort 105cv 2011 (mja),Negro,5,Manual,1.6,Compacto,131.000 km,9800000,Nafta,Sandero
Renault,Kangoo,2020,Ii Express Confort 5a 1.6 Sce 2020 (mja),Plateado,5,Manual,1.6,Light Truck,55.000 km,21400000,Nafta,Kangoo
Renault,Sandero,2021,Stepway 1.6 16v Intense Cvt 2021 (mja),,5,Automática,1.6,Compacto,58.000 km,21300000,Nafta,Sandero
Renault,Sandero,2022,Stepway 1.6 16v Intense (aes),Rojo,5,Manual,1.6,Compacto,18.000 km,21300000,Nafta,Sandero
Renault,Kwid,2019,1.0 Sce 66cv Intense,Gris,5,Manual,1.0,Compacto,19.000 km,12500,Nafta,Kwid
Renault,Kangoo,2018,1.6 Furgon Ph3 Confort 1plc 2018 (mja),Plateado,5,Manual,1.6,Light Truck,79.000 km,15900000,Nafta,Kangoo
Renault,Alaskan,2024,2.3 Dci 4x2 Intens At L23,,4,Automática,TURBO DIESEL INYECCION,Pick-Up,1.000 km,37500000,Diésel,Alaskan
Renault,Duster,2020,1.6 Ph2 4x2 Dynamique 110cv,Rojo,5,Manual,1.6,SUV,65.000 km,11000000,Nafta,Duster
Renault,Duster,2020,1.6 Ph2 4x2 Dynamique 110cv,Rojo,5,Manual,1.6,SUV,65.000 km,20989900,Nafta,Duster
Renault,Sandero,2022,Stepway 1.6 16v Intense Unica (cf),Rojo,5,Manual,1.6,Compacto,18.000 km,21299999,Nafta,Sandero
Renault,Sandero,2018,1.6 Authentique 90cv Nac,Gris,5,Manual,1.6,Compacto,82.400 km,8300,Nafta,Sandero
Renault,Kangoo,2021,Ii Express Confort 5a 1.6 Sce,Gris,5,Manual,1.6,Light Truck,43.000 km,12000,Nafta/GNC,Kangoo
Renault,Kangoo,2023,Ii Express Confort 5a 1.6 Hermosa (aes),Gris,5,Manual,1.6,Light Truck,68.000 km,21700000,Nafta,Kangoo
